"Classification","Year","Period","Period.Desc.","Aggregate.Level","Is.Leaf.Code","Trade.Flow.Code","Trade.Flow","Reporter.Code","Reporter","Reporter.ISO","Partner.Code","Partner","Partner.ISO","X2nd.Partner.Code","X2nd.Partner","X2nd.Partner.ISO","Customs.Proc..Code","Customs","Mode.of.Transport.Code","Mode.of.Transport","Commodity.Code","Commodity","Qty.Unit.Code","Qty.Unit","Qty","Alt.Qty.Unit.Code","Alt.Qty.Unit","Alt.Qty","Netweight..kg.","Gross.weight..kg.","Trade.Value..US..","CIF.Trade.Value..US..","FOB.Trade.Value..US..","Flag"
"S4",2015,2015,2015,4,1,0,"X",156,"China","CHN",36,"Australia","AUS",0,"World","W00","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",330805,8,"kg",330805,330805,NA,1185680,NA,1185680,0
"S4",2015,2015,2015,4,1,0,"X",156,"China","CHN",36,"Australia","AUS",36,"Australia","AUS","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",330805,8,"kg",330805,330805,NA,1185680,NA,1185680,0
"S4",2015,2015,2015,4,0,0,"X",156,"China","CHN",44,"Bahamas","BHS",0,"World","W00","C00","All CPCs",0,"All MOTs",122,"Meat of swine, fresh, chilled or frozen",8,"kg",1000,8,"kg",1000,1000,NA,7010,NA,7010,0
"S4",2015,2015,2015,5,1,0,"X",156,"China","CHN",44,"Bahamas","BHS",0,"World","W00","C00","All CPCs",0,"All MOTs",1254,"Edible offal of swine, frozen",8,"kg",350,8,"kg",350,350,NA,7698,NA,7698,0
"S4",2015,2015,2015,4,0,0,"X",156,"China","CHN",44,"Bahamas","BHS",44,"Bahamas","BHS","C00","All CPCs",0,"All MOTs",122,"Meat of swine, fresh, chilled or frozen",8,"kg",1000,8,"kg",1000,1000,NA,7010,NA,7010,0
"S4",2015,2015,2015,5,1,0,"X",156,"China","CHN",44,"Bahamas","BHS",44,"Bahamas","BHS","C00","All CPCs",0,"All MOTs",1254,"Edible offal of swine, frozen",8,"kg",350,8,"kg",350,350,NA,7698,NA,7698,0
"S4",2015,2015,2015,4,0,0,"M",156,"China","CHN",56,"Belgium","BEL",0,"World","W00","C00","All CPCs",0,"All MOTs",122,"Meat of swine, fresh, chilled or frozen",8,"kg",6484709,8,"kg",6484709,6484709,NA,12547135,12547135,NA,0
"S4",2015,2015,2015,5,1,0,"M",156,"China","CHN",56,"Belgium","BEL",0,"World","W00","C00","All CPCs",0,"All MOTs",1254,"Edible offal of swine, frozen",8,"kg",8732129,8,"kg",8732129,8732129,NA,9467349,9467349,NA,0
"S4",2015,2015,2015,4,0,0,"M",156,"China","CHN",56,"Belgium","BEL",56,"Belgium","BEL","C00","All CPCs",0,"All MOTs",122,"Meat of swine, fresh, chilled or frozen",8,"kg",6313789,8,"kg",6313789,6313789,NA,12173790,12173790,NA,0
"S4",2015,2015,2015,5,1,0,"M",156,"China","CHN",56,"Belgium","BEL",56,"Belgium","BEL","C00","All CPCs",0,"All MOTs",1254,"Edible offal of swine, frozen",8,"kg",8684573,8,"kg",8684573,8684573,NA,9420220,9420220,NA,0
"S4",2015,2015,2015,4,0,0,"M",156,"China","CHN",56,"Belgium","BEL",528,"Netherlands","NLD","C00","All CPCs",0,"All MOTs",122,"Meat of swine, fresh, chilled or frozen",8,"kg",170920,8,"kg",170920,170920,NA,373345,373345,NA,0
"S4",2015,2015,2015,5,1,0,"M",156,"China","CHN",56,"Belgium","BEL",528,"Netherlands","NLD","C00","All CPCs",0,"All MOTs",1254,"Edible offal of swine, frozen",8,"kg",47556,8,"kg",47556,47556,NA,47129,47129,NA,0
"S4",2015,2015,2015,4,0,0,"M",156,"China","CHN",76,"Brazil","BRA",0,"World","W00","C00","All CPCs",0,"All MOTs",122,"Meat of swine, fresh, chilled or frozen",8,"kg",3260252,8,"kg",3260252,3260252,NA,6601768,6601768,NA,0
"S4",2015,2015,2015,4,0,0,"M",156,"China","CHN",76,"Brazil","BRA",76,"Brazil","BRA","C00","All CPCs",0,"All MOTs",122,"Meat of swine, fresh, chilled or frozen",8,"kg",3260252,8,"kg",3260252,3260252,NA,6601768,6601768,NA,0
"S4",2015,2015,2015,4,1,0,"X",156,"China","CHN",90,"Solomon Isds","SLB",0,"World","W00","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",770870,8,"kg",770870,770870,NA,2207572,NA,2207572,0
"S4",2015,2015,2015,4,1,0,"X",156,"China","CHN",90,"Solomon Isds","SLB",90,"Solomon Isds","SLB","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",770870,8,"kg",770870,770870,NA,2207572,NA,2207572,0
"S4",2015,2015,2015,4,0,0,"X",156,"China","CHN",96,"Brunei Darussalam","BRN",0,"World","W00","C00","All CPCs",0,"All MOTs",122,"Meat of swine, fresh, chilled or frozen",8,"kg",126500,8,"kg",126500,126500,NA,498350,NA,498350,0
"S4",2015,2015,2015,4,1,0,"X",156,"China","CHN",96,"Brunei Darussalam","BRN",0,"World","W00","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",83204,8,"kg",83204,83204,NA,316162,NA,316162,0
"S4",2015,2015,2015,4,0,0,"X",156,"China","CHN",96,"Brunei Darussalam","BRN",96,"Brunei Darussalam","BRN","C00","All CPCs",0,"All MOTs",122,"Meat of swine, fresh, chilled or frozen",8,"kg",126500,8,"kg",126500,126500,NA,498350,NA,498350,0
"S4",2015,2015,2015,4,1,0,"X",156,"China","CHN",96,"Brunei Darussalam","BRN",96,"Brunei Darussalam","BRN","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",83204,8,"kg",83204,83204,NA,316162,NA,316162,0
"S4",2015,2015,2015,4,1,0,"X",156,"China","CHN",120,"Cameroon","CMR",0,"World","W00","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",138,8,"kg",138,138,NA,2381,NA,2381,0
"S4",2015,2015,2015,4,1,0,"X",156,"China","CHN",120,"Cameroon","CMR",120,"Cameroon","CMR","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",138,8,"kg",138,138,NA,2381,NA,2381,0
"S4",2015,2015,2015,4,0,0,"M",156,"China","CHN",124,"Canada","CAN",0,"World","W00","C00","All CPCs",0,"All MOTs",122,"Meat of swine, fresh, chilled or frozen",8,"kg",61322454,8,"kg",61322454,61322454,NA,105028586,105028586,NA,0
"S4",2015,2015,2015,5,1,0,"M",156,"China","CHN",124,"Canada","CAN",0,"World","W00","C00","All CPCs",0,"All MOTs",1254,"Edible offal of swine, frozen",8,"kg",50065598,8,"kg",50065598,50065598,NA,74570427,74570427,NA,0
"S4",2015,2015,2015,4,1,0,"X",156,"China","CHN",124,"Canada","CAN",0,"World","W00","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",88610,8,"kg",88610,88610,NA,330150,NA,330150,0
"S4",2015,2015,2015,4,0,0,"M",156,"China","CHN",124,"Canada","CAN",124,"Canada","CAN","C00","All CPCs",0,"All MOTs",122,"Meat of swine, fresh, chilled or frozen",8,"kg",61322454,8,"kg",61322454,61322454,NA,105028586,105028586,NA,0
"S4",2015,2015,2015,5,1,0,"M",156,"China","CHN",124,"Canada","CAN",124,"Canada","CAN","C00","All CPCs",0,"All MOTs",1254,"Edible offal of swine, frozen",8,"kg",50038430,8,"kg",50038430,50038430,NA,74549464,74549464,NA,0
"S4",2015,2015,2015,4,1,0,"X",156,"China","CHN",124,"Canada","CAN",124,"Canada","CAN","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",88610,8,"kg",88610,88610,NA,330150,NA,330150,0
"S4",2015,2015,2015,5,1,0,"M",156,"China","CHN",124,"Canada","CAN",208,"Denmark","DNK","C00","All CPCs",0,"All MOTs",1254,"Edible offal of swine, frozen",8,"kg",27168,8,"kg",27168,27168,NA,20963,20963,NA,0
"S4",2015,2015,2015,4,0,0,"M",156,"China","CHN",152,"Chile","CHL",0,"World","W00","C00","All CPCs",0,"All MOTs",122,"Meat of swine, fresh, chilled or frozen",8,"kg",31397932,8,"kg",31397932,31397932,NA,52001402,52001402,NA,0
"S4",2015,2015,2015,5,1,0,"M",156,"China","CHN",152,"Chile","CHL",0,"World","W00","C00","All CPCs",0,"All MOTs",1254,"Edible offal of swine, frozen",8,"kg",24891782,8,"kg",24891782,24891782,NA,35804635,35804635,NA,0
"S4",2015,2015,2015,4,0,0,"M",156,"China","CHN",152,"Chile","CHL",152,"Chile","CHL","C00","All CPCs",0,"All MOTs",122,"Meat of swine, fresh, chilled or frozen",8,"kg",31397932,8,"kg",31397932,31397932,NA,52001402,52001402,NA,0
"S4",2015,2015,2015,5,1,0,"M",156,"China","CHN",152,"Chile","CHL",152,"Chile","CHL","C00","All CPCs",0,"All MOTs",1254,"Edible offal of swine, frozen",8,"kg",24891782,8,"kg",24891782,24891782,NA,35804635,35804635,NA,0
"S4",2015,2015,2015,5,1,0,"M",156,"China","CHN",156,"China","CHN",0,"World","W00","C00","All CPCs",0,"All MOTs",1254,"Edible offal of swine, frozen",8,"kg",27000,8,"kg",27000,27000,NA,48600,48600,NA,0
"S4",2015,2015,2015,4,1,0,"M",156,"China","CHN",156,"China","CHN",0,"World","W00","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",75868,8,"kg",75868,75868,NA,524739,524739,NA,0
"S4",2015,2015,2015,5,1,0,"M",156,"China","CHN",156,"China","CHN",208,"Denmark","DNK","C00","All CPCs",0,"All MOTs",1254,"Edible offal of swine, frozen",8,"kg",27000,8,"kg",27000,27000,NA,48600,48600,NA,0
"S4",2015,2015,2015,4,1,0,"M",156,"China","CHN",156,"China","CHN",344,"China, Hong Kong SAR","HKG","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",75868,8,"kg",75868,75868,NA,524739,524739,NA,0
"S4",2015,2015,2015,4,0,0,"X",156,"China","CHN",178,"Congo","COG",0,"World","W00","C00","All CPCs",0,"All MOTs",161,"Bacon, ham and other salted, dried or smoked meat of swine",8,"kg",300,8,"kg",300,300,NA,4719,NA,4719,0
"S4",2015,2015,2015,4,1,0,"X",156,"China","CHN",178,"Congo","COG",0,"World","W00","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",915706,8,"kg",915706,915706,NA,2237504,NA,2237504,0
"S4",2015,2015,2015,4,0,0,"X",156,"China","CHN",178,"Congo","COG",178,"Congo","COG","C00","All CPCs",0,"All MOTs",161,"Bacon, ham and other salted, dried or smoked meat of swine",8,"kg",300,8,"kg",300,300,NA,4719,NA,4719,0
"S4",2015,2015,2015,4,1,0,"X",156,"China","CHN",178,"Congo","COG",178,"Congo","COG","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",915706,8,"kg",915706,915706,NA,2237504,NA,2237504,0
"S4",2015,2015,2015,4,1,0,"X",156,"China","CHN",180,"Dem. Rep. of the Congo","COD",0,"World","W00","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",102016,8,"kg",102016,102016,NA,187178,NA,187178,0
"S4",2015,2015,2015,4,1,0,"X",156,"China","CHN",180,"Dem. Rep. of the Congo","COD",180,"Dem. Rep. of the Congo","COD","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",102016,8,"kg",102016,102016,NA,187178,NA,187178,0
"S4",2015,2015,2015,4,1,0,"X",156,"China","CHN",192,"Cuba","CUB",0,"World","W00","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",48557,8,"kg",48557,48557,NA,170105,NA,170105,0
"S4",2015,2015,2015,4,1,0,"X",156,"China","CHN",192,"Cuba","CUB",192,"Cuba","CUB","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",48557,8,"kg",48557,48557,NA,170105,NA,170105,0
"S4",2015,2015,2015,4,0,0,"M",156,"China","CHN",208,"Denmark","DNK",0,"World","W00","C00","All CPCs",0,"All MOTs",122,"Meat of swine, fresh, chilled or frozen",8,"kg",81271349,8,"kg",81271349,81271349,NA,175526696,175526696,NA,0
"S4",2015,2015,2015,5,1,0,"M",156,"China","CHN",208,"Denmark","DNK",0,"World","W00","C00","All CPCs",0,"All MOTs",1254,"Edible offal of swine, frozen",8,"kg",144773955,8,"kg",144773955,144773955,NA,210741399,210741399,NA,0
"S4",2015,2015,2015,4,1,0,"M",156,"China","CHN",208,"Denmark","DNK",0,"World","W00","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",86,8,"kg",86,86,NA,530,530,NA,0
"S4",2015,2015,2015,4,0,0,"M",156,"China","CHN",208,"Denmark","DNK",208,"Denmark","DNK","C00","All CPCs",0,"All MOTs",122,"Meat of swine, fresh, chilled or frozen",8,"kg",79306402,8,"kg",79306402,79306402,NA,172081448,172081448,NA,0
"S4",2015,2015,2015,5,1,0,"M",156,"China","CHN",208,"Denmark","DNK",208,"Denmark","DNK","C00","All CPCs",0,"All MOTs",1254,"Edible offal of swine, frozen",8,"kg",143017078,8,"kg",143017078,143017078,NA,207993557,207993557,NA,0
"S4",2015,2015,2015,4,1,0,"M",156,"China","CHN",208,"Denmark","DNK",208,"Denmark","DNK","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",45,8,"kg",45,45,NA,336,336,NA,0
"S4",2015,2015,2015,5,1,0,"M",156,"China","CHN",208,"Denmark","DNK",251,"France","FRA","C00","All CPCs",0,"All MOTs",1254,"Edible offal of swine, frozen",8,"kg",48000,8,"kg",48000,48000,NA,106133,106133,NA,0
"S4",2015,2015,2015,4,0,0,"M",156,"China","CHN",208,"Denmark","DNK",276,"Germany","DEU","C00","All CPCs",0,"All MOTs",122,"Meat of swine, fresh, chilled or frozen",8,"kg",1180891,8,"kg",1180891,1180891,NA,2022071,2022071,NA,0
"S4",2015,2015,2015,5,1,0,"M",156,"China","CHN",208,"Denmark","DNK",276,"Germany","DEU","C00","All CPCs",0,"All MOTs",1254,"Edible offal of swine, frozen",8,"kg",786692,8,"kg",786692,786692,NA,1017508,1017508,NA,0
"S4",2015,2015,2015,4,1,0,"M",156,"China","CHN",208,"Denmark","DNK",344,"China, Hong Kong SAR","HKG","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",41,8,"kg",41,41,NA,194,194,NA,0
"S4",2015,2015,2015,4,0,0,"M",156,"China","CHN",208,"Denmark","DNK",528,"Netherlands","NLD","C00","All CPCs",0,"All MOTs",122,"Meat of swine, fresh, chilled or frozen",8,"kg",784056,8,"kg",784056,784056,NA,1423177,1423177,NA,0
"S4",2015,2015,2015,5,1,0,"M",156,"China","CHN",208,"Denmark","DNK",528,"Netherlands","NLD","C00","All CPCs",0,"All MOTs",1254,"Edible offal of swine, frozen",8,"kg",922185,8,"kg",922185,922185,NA,1624201,1624201,NA,0
"S4",2015,2015,2015,4,0,0,"X",156,"China","CHN",226,"Equatorial Guinea","GNQ",0,"World","W00","C00","All CPCs",0,"All MOTs",161,"Bacon, ham and other salted, dried or smoked meat of swine",8,"kg",5,8,"kg",5,5,NA,63,NA,63,0
"S4",2015,2015,2015,4,0,0,"X",156,"China","CHN",226,"Equatorial Guinea","GNQ",226,"Equatorial Guinea","GNQ","C00","All CPCs",0,"All MOTs",161,"Bacon, ham and other salted, dried or smoked meat of swine",8,"kg",5,8,"kg",5,5,NA,63,NA,63,0
"S4",2015,2015,2015,4,1,0,"X",156,"China","CHN",232,"Eritrea","ERI",0,"World","W00","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",50,8,"kg",50,50,NA,654,NA,654,0
"S4",2015,2015,2015,4,1,0,"X",156,"China","CHN",232,"Eritrea","ERI",232,"Eritrea","ERI","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",50,8,"kg",50,50,NA,654,NA,654,0
"S4",2015,2015,2015,4,0,0,"M",156,"China","CHN",251,"France","FRA",0,"World","W00","C00","All CPCs",0,"All MOTs",122,"Meat of swine, fresh, chilled or frozen",8,"kg",42629857,8,"kg",42629857,42629857,NA,97920393,97920393,NA,0
"S4",2015,2015,2015,4,0,0,"X",156,"China","CHN",251,"France","FRA",0,"World","W00","C00","All CPCs",0,"All MOTs",122,"Meat of swine, fresh, chilled or frozen",8,"kg",24989,8,"kg",24989,24989,NA,30436,NA,30436,0
"S4",2015,2015,2015,5,1,0,"M",156,"China","CHN",251,"France","FRA",0,"World","W00","C00","All CPCs",0,"All MOTs",1254,"Edible offal of swine, frozen",8,"kg",45381050,8,"kg",45381050,45381050,NA,90733883,90733883,NA,0
"S4",2015,2015,2015,4,1,0,"M",156,"China","CHN",251,"France","FRA",0,"World","W00","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",2082,8,"kg",2082,2082,NA,27325,27325,NA,0
"S4",2015,2015,2015,4,0,0,"M",156,"China","CHN",251,"France","FRA",251,"France","FRA","C00","All CPCs",0,"All MOTs",122,"Meat of swine, fresh, chilled or frozen",8,"kg",42629857,8,"kg",42629857,42629857,NA,97920393,97920393,NA,0
"S4",2015,2015,2015,4,0,0,"X",156,"China","CHN",251,"France","FRA",251,"France","FRA","C00","All CPCs",0,"All MOTs",122,"Meat of swine, fresh, chilled or frozen",8,"kg",24989,8,"kg",24989,24989,NA,30436,NA,30436,0
"S4",2015,2015,2015,5,1,0,"M",156,"China","CHN",251,"France","FRA",251,"France","FRA","C00","All CPCs",0,"All MOTs",1254,"Edible offal of swine, frozen",8,"kg",45381050,8,"kg",45381050,45381050,NA,90733883,90733883,NA,0
"S4",2015,2015,2015,4,1,0,"M",156,"China","CHN",251,"France","FRA",251,"France","FRA","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",2003,8,"kg",2003,2003,NA,26988,26988,NA,0
"S4",2015,2015,2015,4,1,0,"M",156,"China","CHN",251,"France","FRA",528,"Netherlands","NLD","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",79,8,"kg",79,79,NA,337,337,NA,0
"S4",2015,2015,2015,4,0,0,"X",156,"China","CHN",262,"Djibouti","DJI",0,"World","W00","C00","All CPCs",0,"All MOTs",161,"Bacon, ham and other salted, dried or smoked meat of swine",8,"kg",225,8,"kg",225,225,NA,6297,NA,6297,0
"S4",2015,2015,2015,4,1,0,"X",156,"China","CHN",262,"Djibouti","DJI",0,"World","W00","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",950,8,"kg",950,950,NA,7746,NA,7746,0
"S4",2015,2015,2015,4,0,0,"X",156,"China","CHN",262,"Djibouti","DJI",262,"Djibouti","DJI","C00","All CPCs",0,"All MOTs",161,"Bacon, ham and other salted, dried or smoked meat of swine",8,"kg",225,8,"kg",225,225,NA,6297,NA,6297,0
"S4",2015,2015,2015,4,1,0,"X",156,"China","CHN",262,"Djibouti","DJI",262,"Djibouti","DJI","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",950,8,"kg",950,950,NA,7746,NA,7746,0
"S4",2015,2015,2015,4,0,0,"X",156,"China","CHN",268,"Georgia","GEO",0,"World","W00","C00","All CPCs",0,"All MOTs",122,"Meat of swine, fresh, chilled or frozen",8,"kg",289500,8,"kg",289500,289500,NA,773400,NA,773400,0
"S4",2015,2015,2015,4,0,0,"X",156,"China","CHN",268,"Georgia","GEO",268,"Georgia","GEO","C00","All CPCs",0,"All MOTs",122,"Meat of swine, fresh, chilled or frozen",8,"kg",289500,8,"kg",289500,289500,NA,773400,NA,773400,0
"S4",2015,2015,2015,4,0,0,"M",156,"China","CHN",276,"Germany","DEU",0,"World","W00","C00","All CPCs",0,"All MOTs",122,"Meat of swine, fresh, chilled or frozen",8,"kg",205276285,8,"kg",205276285,205276285,NA,364072107,364072107,NA,0
"S4",2015,2015,2015,5,1,0,"M",156,"China","CHN",276,"Germany","DEU",0,"World","W00","C00","All CPCs",0,"All MOTs",1254,"Edible offal of swine, frozen",8,"kg",150836328,8,"kg",150836328,150836328,NA,233891263,233891263,NA,0
"S4",2015,2015,2015,4,0,0,"M",156,"China","CHN",276,"Germany","DEU",0,"World","W00","C00","All CPCs",0,"All MOTs",161,"Bacon, ham and other salted, dried or smoked meat of swine",8,"kg",40,8,"kg",40,40,NA,1481,1481,NA,0
"S4",2015,2015,2015,4,1,0,"M",156,"China","CHN",276,"Germany","DEU",0,"World","W00","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",5,8,"kg",5,5,NA,28,28,NA,0
"S4",2015,2015,2015,4,1,0,"M",156,"China","CHN",276,"Germany","DEU",56,"Belgium","BEL","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",5,8,"kg",5,5,NA,28,28,NA,0
"S4",2015,2015,2015,5,1,0,"M",156,"China","CHN",276,"Germany","DEU",208,"Denmark","DNK","C00","All CPCs",0,"All MOTs",1254,"Edible offal of swine, frozen",8,"kg",27062,8,"kg",27062,27062,NA,20881,20881,NA,0
"S4",2015,2015,2015,4,0,0,"M",156,"China","CHN",276,"Germany","DEU",276,"Germany","DEU","C00","All CPCs",0,"All MOTs",122,"Meat of swine, fresh, chilled or frozen",8,"kg",205075220,8,"kg",205075220,205075220,NA,363615227,363615227,NA,0
"S4",2015,2015,2015,5,1,0,"M",156,"China","CHN",276,"Germany","DEU",276,"Germany","DEU","C00","All CPCs",0,"All MOTs",1254,"Edible offal of swine, frozen",8,"kg",150255800,8,"kg",150255800,150255800,NA,233258130,233258130,NA,0
"S4",2015,2015,2015,4,0,0,"M",156,"China","CHN",276,"Germany","DEU",276,"Germany","DEU","C00","All CPCs",0,"All MOTs",161,"Bacon, ham and other salted, dried or smoked meat of swine",8,"kg",40,8,"kg",40,40,NA,1481,1481,NA,0
"S4",2015,2015,2015,4,0,0,"M",156,"China","CHN",276,"Germany","DEU",528,"Netherlands","NLD","C00","All CPCs",0,"All MOTs",122,"Meat of swine, fresh, chilled or frozen",8,"kg",201065,8,"kg",201065,201065,NA,456880,456880,NA,0
"S4",2015,2015,2015,5,1,0,"M",156,"China","CHN",276,"Germany","DEU",528,"Netherlands","NLD","C00","All CPCs",0,"All MOTs",1254,"Edible offal of swine, frozen",8,"kg",528791,8,"kg",528791,528791,NA,593746,593746,NA,0
"S4",2015,2015,2015,5,1,0,"M",156,"China","CHN",276,"Germany","DEU",724,"Spain","ESP","C00","All CPCs",0,"All MOTs",1254,"Edible offal of swine, frozen",8,"kg",24675,8,"kg",24675,24675,NA,18506,18506,NA,0
"S4",2015,2015,2015,4,1,0,"X",156,"China","CHN",288,"Ghana","GHA",0,"World","W00","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",35398,8,"kg",35398,35398,NA,108450,NA,108450,0
"S4",2015,2015,2015,4,1,0,"X",156,"China","CHN",288,"Ghana","GHA",288,"Ghana","GHA","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",35398,8,"kg",35398,35398,NA,108450,NA,108450,0
"S4",2015,2015,2015,4,1,0,"X",156,"China","CHN",296,"Kiribati","KIR",0,"World","W00","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",229957,8,"kg",229957,229957,NA,728587,NA,728587,0
"S4",2015,2015,2015,4,1,0,"X",156,"China","CHN",296,"Kiribati","KIR",296,"Kiribati","KIR","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",229957,8,"kg",229957,229957,NA,728587,NA,728587,0
